file	key	english	chinese
Civ4lerts_CIV4GameText.xml	TXT_KEY_CIV4LERTS_ON_CITY_GROWTH	[COLOR_YIELD_FOOD]%s1 has grown to size %d2.[COLOR_REVERT]	[COLOR_YIELD_FOOD]%s1 已增长至 %d2 级。[COLOR_REVERT]
Civ4lerts_CIV4GameText.xml	TXT_KEY_CIV4LERTS_ON_CITY_SHRINKAGE	[COLOR_WARNING_TEXT]%s1 has shrunk to size %d2.[COLOR_REVERT]	[COLOR_WARNING_TEXT]%s1 已缩减至 %d2 级。[COLOR_REVERT]
Civ4lerts_CIV4GameText.xml	TXT_KEY_CIV4LERTS_ON_CITY_PENDING_PACIFIED	[COLOR_POSITIVE_TEXT]%s1 will be pacified on the next turn.[COLOR_REVERT]	[COLOR_POSITIVE_TEXT]%s1 将在下回合恢复平定。[COLOR_REVERT]
Civ4lerts_CIV4GameText.xml	TXT_KEY_CIV4LERTS_ON_CITY_PACIFIED	[COLOR_POSITIVE_TEXT]%s1 has been pacified.[COLOR_REVERT]	[COLOR_POSITIVE_TEXT]%s1 已恢复平定。[COLOR_REVERT]
Civ4lerts_CIV4GameText.xml	TXT_KEY_CIV4LERTS_ON_CITY_CAN_HURRY_POP	[COLOR_YIELD_FOOD]%s1 can hurry %s2 for %d3[ICON_ANGRYPOP] with %d4[ICON_PRODUCTION] overflow and +1[ICON_UNHAPPY] for %d5 turns.[COLOR_REVERT]	[COLOR_YIELD_FOOD]%s1 可花费 %d3[ICON_ANGRYPOP] 加速建造 %s2，产生 %d4[ICON_PRODUCTION] 溢出，并在 %d5 回合内 +1[ICON_UNHAPPY]。[COLOR_REVERT]
Civ4lerts_CIV4GameText.xml	TXT_KEY_CIV4LERTS_ON_CITY_CAN_HURRY_POP_PLUS_GOLD	[COLOR_YIELD_FOOD]%s1 can hurry %s2 for %d3[ICON_ANGRYPOP] with %d4[ICON_PRODUCTION] overflow, %d6[ICON_GOLD] added to the treasury, and +1[ICON_UNHAPPY] for %d5 turns.[COLOR_REVERT]	[COLOR_YIELD_FOOD]%s1 可花费 %d3[ICON_ANGRYPOP] 加速建造 %s2，产生 %d4[ICON_PRODUCTION] 溢出，向国库增添 %d6[ICON_GOLD]，并在 %d5 回合内 +1[ICON_UNHAPPY]。[COLOR_REVERT]
Civ4lerts_CIV4GameText.xml	TXT_KEY_CIV4LERTS_ON_CITY_CAN_HURRY_GOLD	[COLOR_YIELD_FOOD]%s1 can hurry %s2 for %d3[ICON_GOLD].[COLOR_REVERT]	[COLOR_YIELD_FOOD]%s1 可花费 %d3[ICON_GOLD] 加速建造 %s2。[COLOR_REVERT]
CivicHelp.xml	TXT_KEY_CIVIC_PREREQ_WAR	[COLOR_RED]Must be at War[COLOR_REVERT]	[COLOR_RED]必须处于战争状态[COLOR_REVERT]
CivilizationHelp.xml	TXT_KEY_UNIQUE_BUILDINGS_AND_PROJECTS	Unique Buildings/Rituals	独特建筑/仪式
CivilizationHelp.xml	TXT_KEY_PEDIA_OTHER_FEATURES	Other Features	其他特性
Civilizations.xml	TXT_KEY_CIV_AMURITES_PEDIA	[H1]Background[\\H1][NEWLINE]The Amurites have no ancient history, no glorious empire in the Age of Magic to harken back to or trace their lineage from. In terms of civilizations, the Amurites are newcomers on the world stage. Nevertheless, they are a force to be reckoned with, feared by some, and respected by all. Part of that respect stems from the tremendous magical power the Amurite armies command, but no small part of it stems from the incredible story of their genesis.[PARAGRAPH:1]The Amurites call themselves the Children of Kylorin. According to their own legends, the arrival of the archmage Kylorin saved the Amurite people from obscurity, or possibly extinction, during the Age of Ice. Not even the Amurites know exactly why Kylorin picked these people as his chosen folk, but they maintain that it was because of a particular strength of character.[PARAGRAPH:1]Whatever the reason, when Kylorin appeared he changed the fortunes of the tiny, struggling clan that had been the Amurites. For years he lived in their midst, taking new wives as his old ones died of old age or in childbirth, leading the Amurites to a level of organization and advancement unrivalled by any other nation in the Age of Ice. Generations came and went, but Kylorin remained a constant, working towards some arcane goal with the Amurites as his willing and joyous tools. Whether through magic or sheer force of will, he remained young throughout.[PARAGRAPH:1]Until, one day, Kylorin strode out of his home. His face had aged many years, terrible purpose shone in his once soft and kindly eyes, and a magnificent blade hung faintly glowing by his side. With no farewells and no apologies, he went forth into the icy wastes and never came back. Soon after, the Thaw began.[PARAGRAPH:1]He had, however, left behind a powerful gift: his children. Through the years there had been quite a few, and they all carried latent magical abilities. Though the advancement made during the guardianship of the immortal wizard started leaking away during the Thaw, Kylorin's powers remained. Throughout the years, the children of Kylorin intermarried with the rest of the Amurites, and the abilities spread, making the Amurites the civilization that is most magnificently in touch with the magical currents of Erebus.[PARAGRAPH:1]This link has affected every aspect of Amurite life. They run their nation like a great magical school, training as many of their young as possible in, at the very least, basic magic skills. Their schools are so famous, they even attract those with magical abilities from other corners of the globe to join their ranks. The archmages and headmasters of the schools and universities act like an aristocracy in a nation that does not really have one, wielding great political power beyond the walls of their institutions.[PARAGRAPH:1]As with any large collection of scholars, the Amurites are mired in scholarly bureaucracy, the most insipid form of administrative quagmire known to man. The archmages, like professors, are frequently involved in petty squabbles over obscure matters that develop into personal feuds. Positions and knowledge are jealously guarded and hard to obtain; potential rivals are stonewalled at every turn. It is easy to become a mage in the service of the Amurites, but it takes a shrewd, powerful and unscrupulous practitioner of magic to rise to the apex of magical power.[PARAGRAPH:1]Above all, the Amurites have come to worship magic for its own sake. Their fascination with all aspects of magic is so deep that they do not feel hindered by petty alignments and concepts of "good" and "evil." Any avenue of magic can be explored, but some branches, like necromancy, are governed by strict laws and regulations, in order to prevent abuse and disasters. Justice for a mage who ignores these laws and starts dabbling in the regulated branches without obtaining the necessary permission is merciless, final, and in keeping with their fascination with the uses of magic, rather spectacular. No possibility is left for a repeat offense.[PARAGRAPH:1]Since the Amurites do not feel themselves confined by the alignments most nations follow, they are treated with a healthy amount of distrust by good and evil civilizations. Evil civilizations dislike the regulation of the dark and chaotic spheres, good civilizations are worried that they are not forbidden entirely. While not specifically hated by any, they have trouble making truly close allies. However, they don't feel they need any. As long as they are left in peace to conduct their magical experiments, they are happy, and wise rulers respect that. Those few who have crossed the Amurites and felt the fire of their arcane might have no desire to repeat the experience. Many have not been left the option.	[H1]背景[\\H1][NEWLINE]阿姆莱特人没有古老的历史，没有可供追溯血脉、引以为傲的魔法时代辉煌帝国。就文明而论，阿姆莱特人是登上世界舞台的后来者。然而，他们是一股不容小觑的力量，为一些人所惧，为所有人所敬。这份敬意，一部分源于阿姆莱特军队所掌握的惊人魔力，但也有相当一部分源于他们那不可思议的起源故事。[PARAGRAPH:1]阿姆莱特人自称凯洛林之子。据他们自己的传说，正是大魔法师凯洛林的到来，在寒冰时代把阿姆莱特人从默默无闻、甚至覆灭的命运中拯救了出来。就连阿姆莱特人自己也说不清凯洛林为何选中这群人作为他的选民，但他们坚称，那是因为一种特殊的品格力量。[PARAGRAPH:1]无论出于何种缘由，凯洛林现身时，改变了这个当年弱小挣扎的阿姆莱特小部族的命运。多年间他与他们同住，旧妻因年老或难产而逝，他便另娶新妇，把阿姆莱特人带到了寒冰时代任何他国都无从匹敌的组织与进步高度。世代更迭，凯洛林却始终如一，把心甘情愿、欣然效命的阿姆莱特人当作工具，为某个神秘的目标而努力。无论是靠魔法还是纯粹的意志力，他始终保持年轻。[PARAGRAPH:1]直到有一天，凯洛林大步走出了他的居所。他的面容苍老了许多，曾经温柔慈祥的双眼中如今燃着可怕的决意，一柄华美的战刃隐隐发光地悬在他身侧。他没有告别，也没有致歉，径直走入冰封的荒原，再未归来。不久之后，消融便开始了。[PARAGRAPH:1]然而，他留下了一份强大的馈赠：他的孩子们。这些年来孩子已有不少，他们全都承载着潜藏的魔法天赋。尽管在这位不朽巫师庇护期间取得的进步在消融中渐渐流失，凯洛林的力量却留存了下来。岁月流转，凯洛林之子与其余阿姆莱特人通婚，那份天赋随之扩散，使阿姆莱特人成为最能宏大地感应埃瑞布斯魔力潮汐的文明。[PARAGRAPH:1]这份联系影响了阿姆莱特生活的方方面面。他们把整个国度当作一所宏大的魔法学校来经营，尽可能多地训练年轻人，至少掌握基础的魔法技艺。他们的学校声名远播，甚至吸引着世界各个角落有魔法天赋之人前来加入。学校与大学的大魔法师、校长们，在这个原本并无贵族的国度里俨然一个贵族阶层，在其学府高墙之外行使着巨大的政治权力。[PARAGRAPH:1]与任何庞大的学者群体一样，阿姆莱特人也深陷学术官僚主义的泥潭——那是人类已知最索然无味的行政泥沼。大魔法师们如同教授，常为一些晦涩的琐事争执不休，进而演变成私人恩怨。地位与知识被小心提防、难以获取；潜在的对手在每一处都被阻挠。在阿姆莱特人麾下成为一名法师并不难，但要登上魔力的巅峰，则需要精明、强大而不择手段的魔法修行者。[PARAGRAPH:1]最重要的是，阿姆莱特人已然为魔法本身而崇拜魔法。他们对魔法各个层面的痴迷如此之深，以至于并不觉得受制于“善”与“恶”这类琐碎的阵营划分。魔法的任何门径皆可探索，但某些分支——如死灵术——受严格的律法与规章管辖，以防滥用与灾祸。对于那些无视这些律法、未经许可便涉足受管制分支的法师，制裁是无情的、终局的，并且与他们对魔法用途的痴迷相称——相当地惊心动魄。绝不给再犯留下任何可能。[PARAGRAPH:1]由于阿姆莱特人不觉得自己受制于多数国家所遵循的阵营，善良与邪恶的文明都对他们抱有相当程度的戒备。邪恶文明厌恶他们对黑暗与混沌领域的管制，善良文明则担忧这些领域并未被彻底禁绝。尽管无人特别憎恨他们，他们却难以结下真正亲密的盟友。然而，他们并不觉得自己需要盟友。只要能安然无扰地进行魔法实验，他们便心满意足，明智的统治者也会尊重这一点。那少数曾与阿姆莱特人为敌、领教过其奥术之火的人，再无重温那份经历的欲望。而许多人，则根本没有再来一次的机会。
Civilizations.xml	TXT_KEY_CIV_BALSERAPHS_PEDIA	[TAB]The Balseraphs have access to the most unusual units, the [LINK=UNIT_TASKMASTER]Taskmaster[\\LINK] who can capture slaves in any civic option, [LINK=UNIT_HARLEQUIN]Harlequins[\\LINK] that can cast chaos spells, [LINK=UNIT_FREAK]Freaks[\\LINK] who start mutated, and [LINK=UNIT_MIMIC]Mimics[\\LINK] who steal promotions for the units they defeat. Balseraph spellcasters can create [LINK=UNIT_PUPPET]Puppets[\\LINK] which can cast their spells of their owners.[NEWLINE][NEWLINE][H1]Background[\\H1][NEWLINE]Kylorin was the greatest mage who ever lived, unrivaled in versatility or insight. There were some individuals, though, who surpassed him in raw talent. Jealousy was never a fault of Kylorin, even at his most depraved, and he sought out those with particular aptitude to take as his personal pupils. Perpentach was one of his students, a master of mind magic before he even knew it. He could control minds without even trying. Doing so frequently at a young age took a toll on his sanity. Kylorin healed his mind when he found him, and with Perpentach's unrivaled powers at his disposal, his increasingly dark empire never once faced the threat of revolt. Until Kylorin himself saw what he, and by his hand most of mankind, had sunk to. Kylorin tried to reform Patria, but doing so brought its ruin, for the most powerful people on the planet, his pupils, had been molded by him into cold-hearted instruments of control and oppression, and few of them wanted to take the limits their master then tried to impose. When Kylorin went to stop Perpentach, he almost lost his life for it. He did the only thing he could do to survive, stunning Perpentach by undoing his previous work, and Perpentach's mind was flooded with all the thoughts and personalities he had acquired with his magic. [PARAGRAPH:1] Unwilling to kill the man he had corrupted, Kylorin locked Perpentach in the Tower of Eyes, a dungeon deep in the wastelands guarded by mindless golems. There he would have spent the rest of his mad days had it not been had for a circus caravan that wandered close enough for Perpentach to gain control. This was the start of the Balseraph nation, as Perpentach used the circus people to carry his mind to a nearby village and brought them under his control to free him from his prison. This would surely have led to another confrontation with his master, had not the Age of Ice intervened. Perpentach lasted the age by taking over the body of a young man when he aged, and he and the circus people and their descendants, either controlled by his magic or subdued by it, lasted that dire age by hiding from the Illian White Hand. When his old master freed the world from Mulcarn's grasp and warmth and prosperity returned to Erebus, Perpentach set out to rebuild his empire. His madness does not cripple him, but his realm is like no other, whimsical and deadly at once. [PARAGRAPH:1] It is not easy to fool the master of mind magic, but the Sheaim are not strangers to the arcane, and a spy from their realm was able to pose as a courtesan in Perpentach's mad court. She was found, though not before conceiving a child with Perpentach, a girl who was kept and raised by puppets, imps, djinn and other summoned creatures. Keelyn has little concept of mortality or morality, but she does have powerful summoning at her disposal, making her a dangerous wildcard in the politics of Erebus. Perpentach has never publicly acknowledged her, due to madness or perhaps some scheme.	[TAB]巴尔塞拉弗族能使用最不寻常的单位：可在任何政体下俘获奴隶的 [LINK=UNIT_TASKMASTER]监工[\\LINK]，能施放混沌法术的 [LINK=UNIT_HARLEQUIN]小丑[\\LINK]，一出场便已变异的 [LINK=UNIT_FREAK]畸变人[\\LINK]，以及会窃取所击败单位晋升的 [LINK=UNIT_MIMIC]模仿师[\\LINK]。巴尔塞拉弗的施法者能创造 [LINK=UNIT_PUPPET]人偶[\\LINK]，替其主人施放法术。[NEWLINE][NEWLINE][H1]背景[\\H1][NEWLINE]凯洛林是有史以来最伟大的法师，其博识与洞见无人能及。不过，也有个别人在纯粹的天赋上胜过他。妒忌从来不是凯洛林的缺点，即便在他最堕落之时也是如此，他遍寻天赋异禀之人，收为亲传弟子。普宾塔克便是他的学生之一，在自己都尚未察觉时便已是心灵魔法的大师。他能毫不费力地操控他人的心智。年少时频繁施展此术，令他的神智付出了代价。凯洛林寻得他时治愈了他的心智，而有了普宾塔克无与伦比的力量供其驱使，凯洛林那日益黑暗的帝国从未有过一次叛乱之虞。直到凯洛林亲眼看清了自己、以及经他之手令大半人类沦落到的境地。凯洛林试图改革帕特里亚，此举却招致其覆灭，因为星球上最强大的那些人——他的门徒——已被他塑造成冷酷无情的操控与压迫工具，其中鲜有人愿意接受他们的师父此时试图强加的约束。当凯洛林前去阻止普宾塔克时，几乎因此丧命。他只能做那唯一能保命之事：撤销自己先前的手法，令普宾塔克陷入震荡——普宾塔克的心智顿时被他借魔法获得的一切思绪与人格所淹没。[PARAGRAPH:1] 凯洛林不忍杀死这个被自己腐化的人，便把普宾塔克锁进了眼之塔——一座深藏于荒原、由无心魔像看守的地牢。他本会在那里度过余下的疯癫岁月，若不是一支马戏篷车恰巧游荡到近处，让普宾塔克得以夺取控制。这便是巴尔塞拉弗族的开端：普宾塔克借马戏团众人把自己的心智带到邻近村庄，将村民纳入掌控，助自己逃出牢笼。此举本必将再度引来与其师父的对决，若非寒冰时代及时降临。普宾塔克在自己衰老时夺取一名年轻男子的躯体，就这样熬过了那个时代；而他与马戏团众人及其后裔——或受其魔法操控，或为其所慑服——则靠着躲避伊利安的白手，熬过了那段凄厉的岁月。当他昔日的师父将世界从穆卡恩的掌控中解放、温暖与繁荣重返埃瑞布斯时，普宾塔克便着手重建自己的帝国。他的疯癫并未令他残缺，但他的国度却与众不同，既异想天开，又致命凶险。[PARAGRAPH:1] 要愚弄心灵魔法的大师并非易事，但塞安人对奥术并不陌生，他们派出的一名间谍得以在普宾塔克疯癫的宫廷中扮作名妓。她最终被识破，却在此之前已与普宾塔克孕育了一个孩子——一个由人偶、小恶魔、灯神及其他召唤生物养大的女孩。琪琳对生死或道德几无概念，却掌握着强大的召唤之力，令她成为埃瑞布斯政局中一张危险的变数之牌。普宾塔克从未公开承认过她，或因疯癫，或出于某种谋算。
