file	key	english	chinese
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__REVCONFIGDEBUGMODE_TEXT	RevConfig Debug	革命配置调试
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__REVCONFIGDEBUGMODE_HOVER	Don't change this	请勿更改此项
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBCIVDEBUGMODE_TEXT	BarbCiv Debug	蛮族文明调试
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBCIVDEBUGMODE_HOVER	Turn on Barbarian Civ Debug output	开启蛮族文明调试输出
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ANNOUNCEBARBSETTLE_TEXT	Announce Barb Settling	通告蛮族定居
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ANNOUNCEBARBSETTLE_HOVER	Enables announcment when Barbarian cities settle down and spawn new civs	启用后，当蛮族城市定居并催生新文明时予以通告
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__USEPOPUP_TEXT	Barb Settle Popup	蛮族定居弹窗
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__USEPOPUP_HOVER	Use a popup when announcing barbarian city settleing	通告蛮族城市定居时使用弹窗
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ONLYNOTIFYNEARBYPLAYERS_TEXT	Notify nearby players only	仅通知邻近玩家
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ONLYNOTIFYNEARBYPLAYERS_HOVER	Only nearby players are notified when barbarian cities settle	蛮族城市定居时，仅通知邻近玩家
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BLOCKPOPUPINAUTO_TEXT	No Auto Popup	不自动弹窗
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BLOCKPOPUPINAUTO_HOVER	Lock barb settle popup while AIAutoPlay is on (will show up as messages)	AI 自动游玩开启时锁定蛮族定居弹窗（将改以消息形式显示）
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBARIAN_CIV_TEXT	Barbarian Civ	蛮族文明
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBARIAN_CIV_HOVER	Barbarian Civ	蛮族文明
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__NEWWORLDPOLICY_TEXT	New World Policy	新大陆策略
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__NEWWORLDPOLICY_HOVER	Sets New World policy on Barbarian civ settling in new world landmasses[NEWLINE]0:  New World treated like Old World[NEWLINE]1:  New World barb civs spawn as normal, but chance to settle into a full civ from a minor is reduced[NEWLINE]2:  New World barbarian civs stay minors until contact is made with an old world civ[NEWLINE]3:  Like 2, but New World barb civs cannot settle until an Old World unit lands on the landmass[NEWLINE]4:  Barb civs will not spawn until an old world civ unit lands on landmass[NEWLINE]5:  Barb civs will not spawn until an old world civ settles a city on the landmass	设定蛮族文明在新大陆板块定居的策略[NEWLINE]0：新大陆与旧大陆同等对待[NEWLINE]1：新大陆蛮族文明照常生成，但由小国升级为完整文明的几率降低[NEWLINE]2：新大陆蛮族文明保持小国状态，直至与旧大陆文明取得接触[NEWLINE]3：同 2，但新大陆蛮族文明须待旧大陆单位登陆该板块后方可定居[NEWLINE]4：须待旧大陆文明单位登陆该板块后，蛮族文明才会生成[NEWLINE]5：须待旧大陆文明在该板块建城后，蛮族文明才会生成
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINORHALFLIFE_TEXT	Minor Half Life	小国半衰期
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINORHALFLIFE_HOVER	Average number of turns a new world minor civ remains a minor after the conditions under NewWorldPolicies 2 and higher are satisfied	满足新大陆策略 2 及以上的条件后，新大陆小国文明保持小国状态的平均回合数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__FIERCENATIVES_TEXT	Fierce Natives	凶悍原住民
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__FIERCENATIVES_HOVER	New World barbcivs will attack Old World civs preferentially and in addition to wars against other new world civs	新大陆蛮族文明除了与其他新大陆文明交战外，还会优先攻击旧大陆文明
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__OFFERCONTROL_TEXT	Offer Control	提供控制权
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__OFFERCONTROL_HOVER	Offer player control of new barb civilizations	向玩家提供对新生蛮族文明的控制权
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CANCELAUTOFOROFFER_TEXT	Cancel Offer Control	取消提供控制权
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CANCELAUTOFOROFFER_HOVER	Cancels player control of new barb civilizations	取消玩家对新生蛮族文明的控制权
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBCIVSBYSTYLE_TEXT	BarbCiv Style	蛮族文明风格
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBCIVSBYSTYLE_HOVER	If a city has culture, spawn a new civ with same art style as highest culture player	若城市拥有文化，则生成的新文明采用文化值最高玩家的美术风格
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBCIVMAXCIVS_TEXT	Max BarbCivs	蛮族文明上限
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBCIVMAXCIVS_HOVER	Barbcivs will not spawn if there are already this many civs in the game (-1 for DLL limit)	若游戏中文明数量已达此值，则蛮族文明不再生成（-1 表示采用 DLL 上限）
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__FORMMINORMODIFIER_TEXT	Form Minor Modifier	形成小国修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__FORMMINORMODIFIER_HOVER	Change odds of barb city turning into a minor civ)	改变蛮族城市转变为小国文明的几率
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINPOPULATION_TEXT	Min City Pop	最低城市人口
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINPOPULATION_HOVER	Minimum population needed for a barb city to settle	蛮族城市定居所需的最低人口
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINCONTACTS_TEXT	Min Contacts	最少接触数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINCONTACTS_HOVER	Minimum number of contacts (with any civ) a Barbarian Civ needs to settle from a minor to full civ	蛮族文明由小国升级为完整文明所需的最少接触数（与任意文明的接触）
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINFULLCONTACTS_TEXT	Min Full Contacts	最少完整文明接触数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MINFULLCONTACTS_HOVER	Minimum number of contacts (with full civs) a Barbarian Civ needs to settle from a minor to full civ	蛮族文明由小国升级为完整文明所需的最少接触数（与完整文明的接触）
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BASEMILITARYODDS_TEXT	Military Odds	军事几率
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BASEMILITARYODDS_HOVER	Base odds of Military style buildup	军事型扩军的基础几率
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBTECHFRAC_TEXT	BarbTech Fraction	蛮族科技比例
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BARBTECHFRAC_HOVER	Former barbarians get all techs known by this fraction of players	前蛮族将获得由此比例的玩家所掌握的全部科技
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__NEWWORLDREDUCTION_TEXT	NewWorld Reduction	新大陆削减
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__NEWWORLDREDUCTION_HOVER	Reduce tech given to former barbarians alone on a continent (larger means they're more behind)	削减独居于某大陆的前蛮族所获科技（值越大，其落后程度越高）
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__NEWWORLDERASBEHIND_TEXT	NewWorld Eras Behind	新大陆落后纪元数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__NEWWORLDERASBEHIND_HOVER	Eras behind New World BarbCivs will be before allowed to spawn	新大陆蛮族文明获准生成前须落后的纪元数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BUILDERBONUSTECHS_TEXT	Builder Tech Bonus	建设型科技奖励
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__BUILDERBONUSTECHS_HOVER	Number of bonus techs that builder type BarbCivs get	建设型蛮族文明获得的奖励科技数量
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MILITARYWINDOW_HOVER_TEXT	Declare War Turns	宣战回合窗口
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MILITARYWINDOW_HOVER_HOVER	After settling into a full civ from a minor, militaristic barb civ will declare war on the first civ it meets within this window of turns	由小国升级为完整文明后，军事型蛮族文明将在此回合窗口内向遇到的第一个文明宣战
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__WARCLOSEDIST_TEXT	Max Declare Distance	最大宣战距离
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__WARCLOSEDIST_HOVER	Max Distance between capitals for barb civ to consider immeadiate declaration of war (must also be on same continent)	蛮族文明考虑立即宣战时，双方首都之间的最大距离（且须位于同一大陆）
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MILITARYSTRENGTH_TEXT	Bonus Units Multiplier	奖励单位倍率
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MILITARYSTRENGTH_HOVER	Affects number of (non-defense) military units given to barbs	影响给予蛮族的（非防御性）军事单位数量
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__NEWWORLDBONUSES_TEXT	New World Bonuses	新大陆奖励
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__NEWWORLDBONUSES_HOVER	Bonuses given to barbarian civs that spawn in the new world.[NEWLINE]0:  None - New world barb civs recieve no bonus techs, units or buildings when spawned or settled[NEWLINE]1:  Reduced - New World barb civs recieve all techs known by the barbarians, and recieve some culture and free units[NEWLINE]2:  Barbarian civs in the new world are treated the same as barbarian civs that spawn in the Old World	给予在新大陆生成的蛮族文明的奖励。[NEWLINE]0：无——新大陆蛮族文明在生成或定居时不获得任何奖励科技、单位或建筑[NEWLINE]1：削减——新大陆蛮族文明获得蛮族所掌握的全部科技，并获得一些文化与免费单位[NEWLINE]2：新大陆的蛮族文明与在旧大陆生成的蛮族文明同等对待
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MILITARYWINDOW_TEXT	Military Window	军事窗口
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MILITARYWINDOW_HOVER	Minimum turns a new created barb civ must remain a minor civ, before it can settle and engage in diplomacy.	新生蛮族文明在定居并参与外交之前，必须保持小国状态的最少回合数。
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__REVDEBUGMODE_TEXT	Revolution Debug	革命调试
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__REVDEBUGMODE_HOVER	Revolution Debug information displayed and debug information logging.	显示革命调试信息并记录调试信息日志。
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__SHOWDEBUGMESSAGES_TEXT	Revolution Debug Messages	革命调试消息
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__SHOWDEBUGMESSAGES_HOVER	Show Revolution Debug Messages	显示革命调试消息
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CENTERPOPUPS_TEXT	Center Pop Ups	弹窗居中
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CENTERPOPUPS_HOVER	Revolution Message Pop Ups are centered.	革命消息弹窗居中显示。
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__SHOWREVINDEXINPOPUP_TEXT	RevIndex pop up	革命指数弹窗
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__SHOWREVINDEXINPOPUP_HOVER	Enables special RevIndex pop up (debugging info)	启用专门的革命指数弹窗（调试信息）
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MAXSCORELINES_TEXT	Max Score Lines	最大计分行数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MAXSCORELINES_HOVER	Max Score Lines displayed on Scoreboard (-1 for Maximum)	计分板上显示的最大行数（-1 表示最大值）
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ARTSTYLETYPES_TEXT	ArtStyle Types	美术风格类型
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ARTSTYLETYPES_HOVER	Spawn Rebels with a preference for the artstyle type of the parent nation	生成的叛军偏向采用母国的美术风格类型
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__OFFERDEFECTTOREVS_TEXT	Offer Defections	提供叛投选项
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__OFFERDEFECTTOREVS_HOVER	Offer human players with a rebelion the choice to defect and lead the rebels.	向发生叛乱的人类玩家提供叛投并领导叛军的选择。
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ALLOWASSIMILATION_TEXT	Allow Assimilations	允许同化
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ALLOWASSIMILATION_HOVER	Allow assimilations of vassal civs.	允许同化附庸文明。
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ALLOWSMALLBARBREVS_TEXT	Unorganized Rebolutions	无组织革命
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ALLOWSMALLBARBREVS_HOVER	Small revolutions spawn as disorganized rebels (barbarians)	小规模革命以无组织叛军（蛮族）形式生成
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ALLOWBREAKVASSAL_TEXT	Allow Vassal Breaking	允许瓦解附庸
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ALLOWBREAKVASSAL_HOVER	Allow Revolutions to break Vassal states	允许革命瓦解附庸国
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ENDWARSONDEATH_TEXT	End Wars on Death	灭亡时结束战争
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ENDWARSONDEATH_HOVER	When a rebel civ dies, current wars are cancelled (in case of respawn)	叛军文明灭亡时，取消当前的战争（以备其复活）
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CULTURALREVOLUTION_TEXT	Cultural Revolutions	文化革命
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CULTURALREVOLUTION_HOVER	Allow cultural revolutions	允许文化革命
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__RELIGIOUSREVOLUTION_TEXT	Religious Revolutions	宗教革命
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__RELIGIOUSREVOLUTION_HOVER	Allow Religious Revolutions	允许宗教革命
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CIVICREVOLUTION_TEXT	Civics Revolutions	制度革命
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CIVICREVOLUTION_HOVER	Allow Civics based Revolutions	允许基于制度的革命
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__LEADERREVOLUTION_TEXT	Leader Revolutions	领袖革命
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__LEADERREVOLUTION_HOVER	Allow Leader changing Revolutions	允许更换领袖的革命
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__HUMANLEADERREVOLUTION_TEXT	Human Leader Revolutions	人类领袖革命
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__HUMANLEADERREVOLUTION_HOVER	Allow Human Player to have Leader changing Revolutions	允许人类玩家发生更换领袖的革命
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MAXNATIONALITY_TEXT	Max Nationality	民族性上限
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__MAXNATIONALITY_HOVER	Nationality percentage cap in a city above which a city will cease to be effected by nationality based revolutions.	城市中的民族性百分比上限，超过此值后城市将不再受基于民族性的革命影响。
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CLOSERADIUS_TEXT	Close Radius	邻近半径
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CLOSERADIUS_HOVER	Limiting distance for colony negative revolutionary effects, and distance rebeling cities can effect and draw in other cities.	限定殖民地负面革命效应的距离，以及叛乱城市可影响并拉拢其他城市的距离。
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ALLOWSTATERELIGIONTOJOIN_TEXT	Allow state religion to join	允许国教加入
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__ALLOWSTATERELIGIONTOJOIN_HOVER	Allows cities with state religion to join Religious Rebellions.	允许信奉国教的城市加入宗教叛乱。
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__INDEXMODIFIER_TEXT	Index Modifier	指数修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__INDEXMODIFIER_HOVER	Multiplier used to alter RevIdx changes	用于调整革命指数变化的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__INDEXOFFSET_TEXT	Index Offset	指数偏移
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__INDEXOFFSET_HOVER	Offset used to alter RevIdx changes	用于调整革命指数变化的偏移量
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__HUMANINDEXMODIFIER_TEXT	Human Index Modifier	人类指数修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__HUMANINDEXMODIFIER_HOVER	Multiplier used to alter RevIdx changes for Human Players	用于调整人类玩家革命指数变化的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__HUMANINDEXOFFSET_TEXT	Human Index Offset	人类指数偏移
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__HUMANINDEXOFFSET_HOVER	Offset used to alter RevIdx changes for Human Players	用于调整人类玩家革命指数变化的偏移量
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CHANCEMODIFIER_TEXT	Chance Modifier	几率修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CHANCEMODIFIER_HOVER	Multiplier used to alter chance of spawning a revolution	用于调整革命发生几率的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__STRENGTHMODIFIER_TEXT	Strength Modifier	强度修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__STRENGTHMODIFIER_HOVER	Multiplier used to alter initial Rebellion Strength	用于调整初始叛乱强度的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__REINFORCEMENTMODIFIER_TEXT	Reinforcement Modifier	增援修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__REINFORCEMENTMODIFIER_HOVER	Multiplier used to alter revolutionary reinforcement strength	用于调整叛军增援强度的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__HAPPINESSMODIFIER_TEXT	Happiness Modifier	幸福度修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__HAPPINESSMODIFIER_HOVER	Multiplier used to alter Happiness based RevIdx changes	用于调整基于幸福度的革命指数变化的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__COLONYMODIFIER_TEXT	Colony Modifier	殖民地修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__COLONYMODIFIER_HOVER	Multiplier used to alter Colony based RevIdx changes	用于调整基于殖民地的革命指数变化的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__DISTANCETOCAPITALMODIFIER_TEXT	Distance to Modifier	距离修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__DISTANCETOCAPITALMODIFIER_HOVER	Multiplier used to alter Distance to Capital RevIdx penalty	用于调整因距首都远近而产生的革命指数惩罚的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CULTURERATEMODIFIER_TEXT	Culture rate Modifier	文化速率修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CULTURERATEMODIFIER_HOVER	Multiplier used to alter Culture Rate RevIdx bonus	用于调整基于文化速率的革命指数奖励的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__NATIONALITYMODIFIER_TEXT	Nationality Modifier	民族性修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__NATIONALITYMODIFIER_HOVER	Multiplier used to alter Nationality based RevIdx changes	用于调整基于民族性的革命指数变化的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__GARRISONMODIFIER_TEXT	Garrison Modifier	驻军修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__GARRISONMODIFIER_HOVER	Multiplier used to alter RevIdx bonus from city garrison	用于调整来自城市驻军的革命指数奖励的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__RELIGIONMODIFIER_TEXT	Religion Modifier	宗教修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__RELIGIONMODIFIER_HOVER	Multiplier used to alter Religion based RevIdx changes	用于调整基于宗教的革命指数变化的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CIVSIZEMODIFIER_TEXT	Civ Size Modifier	文明规模修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CIVSIZEMODIFIER_HOVER	Multiplier used to alter Civ Size based RevIdx changes	用于调整基于文明规模的革命指数变化的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CITYLOSTMODIFIER_TEXT	City Lost Modifier	失城修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CITYLOSTMODIFIER_HOVER	Multiplier used to alter RevIdx penalty from loosing a city	用于调整因失去城市而产生的革命指数惩罚的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CITYACQUIREDMODIFIER_TEXT	City Acquired Modifier	夺城修正
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__CITYACQUIREDMODIFIER_HOVER	Multiplier used to alter RevIdx bonus from conquering a city	用于调整因征服城市而获得的革命指数奖励的乘数
BUGOptions_RevoultionGameText.xml	TXT_KEY_BUG_OPT_REVOLUTION__REVCULTUREMODIFIER_TEXT	Culture Modifier	文化修正
