108	[NEWLINE][SPACE][SPACE][ICON_BULLET]免费晋升（[LINK=PROMOTION_SUMMONER]召唤师[\\LINK]）[NEWLINE][TAB][ICON_BULLET]具有[LINK=PROMOTION_UNHOLY_TAINT]邪秽污染[\\LINK]的单位
109	[NEWLINE][SPACE][SPACE][ICON_BULLET]免费晋升（[LINK=PROMOTION_SUNDERED]咒刻[\\LINK]）[NEWLINE][TAB][ICON_BULLET]具有[LINK=PROMOTION_UNHOLY_TAINT]邪秽污染[\\LINK]的单位
110	[NEWLINE][SPACE][SPACE][ICON_BULLET]被占领的城市建造其原本文明的单位与建筑，而非占领方文明的（因此一座被占领的埃洛希姆城市仍能建造武僧与圣物阁）[NEWLINE][SPACE][SPACE][ICON_BULLET]此能力不允许建造其他文明的英雄
111	自一道昏暗的暗影之门中[NEWLINE]踏出一头恣意肆虐的恐怖巨兽[NEWLINE]偶蹄，猿臂[NEWLINE]黑毛，利角，双眼满含憎恨[NEWLINE]它拖曳着锁链，宛如一条巨尾[NEWLINE]它握着铁锤、钩子与钉子[NEWLINE]那东西伸出手来，只一触[NEWLINE]我的心便崩塌，我的魂被碾碎[NEWLINE]它举起锁链，好让我看清[NEWLINE]用萦绕不散的嗓音对我说道[NEWLINE]「你所造之痛，皆有代价」[NEWLINE]「你将在来世偿还」[NEWLINE]随后那生物便动起手来[NEWLINE]钉子刺入我的脸，钩子扎进我的手[NEWLINE]刺穿我的皮，撕裂我的肉[NEWLINE]那是永无止息的极痛[PARAGRAPH:3]巨角炎魔乃是真正的恶魔，是由诸神直接造就的强大存在，而非地狱将凡人灵魂腐化成寻常恶魔的产物。极少有凡人能奢望比得上哪怕最弱小的巨角炎魔之力，尽管罕见的例外或许能晋升至恶魔领主之位，统御属于自己的巨角炎魔。每一头巨角炎魔最初都是侍奉某位神祇的天使，要么追随其主走向腐化，要么叛离而独自堕落。所有邪恶之神麾下都有巨角炎魔，但多数只侍奉阿加雷斯。希望之王从未创造过一个天使或恶魔，却诱使众多军团的真天使抛弃善良或中立之神，转而为他效力。
112	巨角炎魔兼具[LINK=UNIT_PRIEST_OF_THE_VEIL]法阵祭司[\\LINK]的力量与强大的近战能力及亲和。[NEWLINE]他们可由地狱军团训练，或由任何具备[LINK=PROMOTION_ENTROPY3]衰退 III[\\LINK]或[LINK=PROMOTION_CHANNELING3]引导 III[\\LINK]并兼具[LINK=PROMOTION_AFFINITY_ENTROPY]衰退 III[\\LINK]的单位召唤。[NEWLINE]身为真正的恶魔，[LINK=PROMOTION_BOUND_BY_COMPACT]盟约[\\LINK]禁止巨角炎魔进入埃瑞布斯中尚未极度腐化的任何区域。被凡人临时召唤者可绕过此限制。[NEWLINE]每一位邪恶之神麾下都有巨角炎魔。多数原本是该神的天使，但每一头阿加雷斯的巨角炎魔原本都是某位善良或中立之神的天使。多数巨角炎魔保留其原本的亲和。
113	[NEWLINE][SPACE][SPACE][ICON_BULLET]若你变得「过于文明」，蛮族国度将终止与你的休战，但若你再度落后于世界其余各国，他们会重新缔结休战
114	符文之灵是[LINK=PROMOTION_MAGIC_IMMUNE]魔法免疫[\\LINK]、[LINK=PROMOTION_WINGED]带翼[\\LINK]的[LINK=PROMOTION_ANGEL]天使[\\LINK]，可用[LINK=PROMOTION_FORCE3]力场 III[\\LINK]召唤，或由[LINK=CIVILIZATION_MERCURIAN]天界[\\LINK][LINK=UNIT_ANGEL]天使[\\LINK]升级而来。无论哪种方式，他们都会为其拥有者所控制的每一处[LINK=BONUS_MANA_FORCE]力场能量[\\LINK]来源获得一次免费晋升选择。符文之灵专精于对抗魔法。他们是唯一能绕过[LINK=BUILDING_RING_OF_WARDING]守护法环[\\LINK]防御的召唤物。即便他们落败，仍会摧毁其攻击的任何城市中这座及所有其他以魔法维系的建筑。他们还会移除其攻击的单位身上所有法术领域晋升与所有魔法效果（[LINK=PROMOTION_AVATAR]化身[\\LINK]除外）。符文之灵克制[LINK=UNITCOMBAT_DISCIPLE]信徒单位[\\LINK]，并极为克制[LINK=UNITCOMBAT_ADEPT]秘法单位[\\LINK]，会在更强单位的部队中优先锁定它们（城市中除外）。
115	与其升级为普通的法师，经验足够的阿姆莱特术士可成为巫师。巫师拥有法师的一切能力，但战斗力略强，且起始便携有一柄法杖，并为其拥有者所控制的每一处超魔能量来源获得一次额外的免费晋升选择。术士仍须至少达到 3 级方可升级为巫师。
116	这些凶兽起初是寻常的动物，被[LINK=RELIGION_THE_ASHEN_VEIL]灰烬帷幕[\\LINK]通过一场需在[LINK=BUILDING_TEMPLE_OF_THE_VEIL]恶魔祭坛[\\LINK]上献祭众多灵魂的邪恶仪式加以腐化并赋予其力量。它们的存续时间有限；赋予其力量的衰退之力也将吞噬它们，除非它们通过战斗或[LINK=SPELL_BEAST_FEAST]进一步的献祭[\\LINK]持续吞食灵魂。阿加雷斯之兽尤其擅长猎杀其他宗教的圣战士，尤以圣骑士为甚。
117	低语之林
118	暗影之井周围的林地受「逆时诅咒」守护，扰乱一切在近旁徘徊者的方向感。[LINK=PROMOTION_DEASIL_CHARM]顺时护符[\\LINK]或[LINK=PROMOTION_SHADOWWALK]暗影行走[\\LINK]可使人免疫。
119	龙巢
120	（血）龙巢
121	（珊瑚）龙巢
122	（黎明）龙巢
123	（长老）龙巢
124	（冥渊）龙巢
125	（羽）龙巢
126	（熔炉）龙巢
127	（阿切隆的）龙巢
128	（坟墓）龙巢
129	（巫妖龙）龙巢
130	（黄金）龙巢
131	（尤拉巴崔斯的）龙巢
132	（黑曜石）龙巢
133	（阿巴什的）龙巢
134	（深坑）龙巢
135	（符文）龙巢
