TXT_KEY_RAW_YIELD_VIEW_COMMERCE	[COLOR_HIGHLIGHT_TEXT]查看原始商业[COLOR_REVERT][NEWLINE]显示所有 [ICON_COMMERCE] 来源及修正的明细。
TXT_KEY_RAW_YIELD_TILES_WORKED	[COLOR_HIGHLIGHT_TEXT]统计工作地块[COLOR_REVERT][NEWLINE]统计城市当前正在工作的地块。
TXT_KEY_RAW_YIELD_TILES_CITY	[COLOR_HIGHLIGHT_TEXT]统计城市地块[COLOR_REVERT][NEWLINE]统计城市控制的地块。
TXT_KEY_RAW_YIELD_TILES_OWNED	[COLOR_HIGHLIGHT_TEXT]统计拥有地块[COLOR_REVERT][NEWLINE]统计城市范围内归你的文明所有的地块。
TXT_KEY_RAW_YIELD_TILES_ALL	[COLOR_HIGHLIGHT_TEXT]统计全部地块[COLOR_REVERT][NEWLINE]统计城市范围内的所有地块，不论归属。
INTERFACE_CITY_GROWTH	人口增长！
INTERFACE_CITY_SHRINKING	[COLOR_YELLOW]人口缩减 (%d1 [NUM1:回合:回合])[COLOR_REVERT]
INTERFACE_CITY_HEALTH_BAD	%d1[ICON_HEALTHY] &lt; %d2[ICON_UNHEALTHY] = [COLOR_WARNING_TEXT]%d3[COLOR_REVERT][ICON_EATENFOOD]
INTERFACE_CITY_UNHAPPY	%d1[ICON_HAPPY] &lt; %d2[ICON_UNHAPPY] = [COLOR_WARNING_TEXT]%d3[COLOR_REVERT][ICON_ANGRYPOP]
TXT_KEY_UNIT_GROUPER_TYPE_GROUPING	单位类型
TXT_KEY_UNIT_GROUPER_COMBAT_GROUPING	战斗类型
TXT_KEY_UNIT_GROUPER_COMBAT_GROUP_NONE	无
TXT_KEY_UNIT_GROUPER_LEVEL_GROUPING	等级
TXT_KEY_UNIT_GROUPER_LEVEL_GROUP	等级 %s1
TXT_KEY_UNIT_GROUPER_PROMOTION_GROUPING	晋升
TXT_KEY_UNIT_GROUPER_PROMOTION_GROUP_NONE	无
TXT_KEY_UNIT_GROUPER_LOCATION_GROUPING	位置
TXT_KEY_UNIT_GROUPER_LOCATION_GROUP_DOMESTIC_CITY	本国城市
TXT_KEY_UNIT_GROUPER_LOCATION_GROUP_DOMESTIC_TERRITORY	本国领土
TXT_KEY_UNIT_GROUPER_LOCATION_GROUP_TEAM_CITY	队友城市
TXT_KEY_UNIT_GROUPER_LOCATION_GROUP_TEAM_TERRITORY	队友领土
TXT_KEY_UNIT_GROUPER_LOCATION_GROUP_FRIENDLY_CITY	友方城市
TXT_KEY_UNIT_GROUPER_LOCATION_GROUP_FRIENDLY_TERRITORY	友方领土
TXT_KEY_UNIT_GROUPER_LOCATION_GROUP_NEUTRAL_TERRITORY	中立领土
TXT_KEY_UNIT_GROUPER_LOCATION_GROUP_ENEMY_TERRITORY	敌方领土
TXT_KEY_UNIT_GROUPER_LOCATION_GROUP_BARBARIAN_TERRITORY	蛮族领土
TXT_KEY_UNIT_GROUPER_ORDER_GROUPING	命令
TXT_KEY_UNIT_GROUPER_AUTO_UPGRADE_GROUPING	自动升级
TXT_KEY_UNIT_GROUPER_AUTO_PROMOTION_GROUPING	自动晋升
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_NONE	无
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_SKIP	跳过
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_SLEEP	休眠
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_FORTIFY	驻守
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_HEAL	治疗
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_SENTRY	警戒
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_INTERCEPT	拦截
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_PATROL	巡逻
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_PLUNDER	封锁
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_BUILD	建造设施
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_CONSTRUCT	建造建筑
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_GOTO	前往
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_EXPLORE	探索
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_AUTO_BUILD	自动建造设施
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_AUTO_NETWORK	自动建贸易网络
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_AUTO_CITY	自动改良城市
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_AUTO_RELIGION	传播宗教/企业
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_PILLAGESETTINGS	自动劫掠
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_HUNTSETTINGS	自动狩猎
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_DEFENSESETTINGS	自动城防
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_PATROLSETTINGS	自动巡逻
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_PIRATESETTINGS	自动劫掠海路
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_AIRSTRIKESETTINGS	自动空袭
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_AIRBOMBSETTINGS	自动空中轰炸
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_AIRUNITCANDEFEND_TEXT	自动空中巡逻
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_UPGRADINGSETTINGS	自动升级
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_PROMOTESETTINGS	自动晋升
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_PROTECTSETTINGS	自动保护
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_ESPIONAGESETTINGS	自动谍报
TXT_KEY_UNIT_GROUPER_ORDER_GROUP_OTHER	其他
TXT_KEY_MILITARY_UNIT_LOCATION	部署
TXT_KEY_MILITARY_SITUATION_REPORT	战况简报
TXT_KEY_MILITARY_STRATEGIC_ADVANTAGES	战略优势
TXT_KEY_MILITARY_SITREP_WORST	最劣
TXT_KEY_MILITARY_SITREP_ENEMY	敌人
TXT_KEY_MILITARY_SITREP_THREAT_INDEX	威胁指数
TXT_KEY_MILITARY_SITREP_WARS	战争
TXT_KEY_MILITARY_SITREP_WARS_ACTIVE	进行中
TXT_KEY_MILITARY_SITREP_WARS_OPTIONAL	可能
TXT_KEY_MILITARY_SITREP_POSSIBLE_EMBARGOS_1	可能的
TXT_KEY_MILITARY_SITREP_POSSIBLE_EMBARGOS_2	禁运
TXT_KEY_MILITARY_SITREP_VASSALS	附庸
TXT_KEY_MILITARY_SITREP_VASSAL	附庸
TXT_KEY_MILITARY_SITREP_DEFPACTS	防御协定
TXT_KEY_MILITARY_THREAT_INDEX_LOW	低
TXT_KEY_MILITARY_THREAT_INDEX_GUARDED	戒备
TXT_KEY_MILITARY_THREAT_INDEX_ELEVATED	偏高
TXT_KEY_MILITARY_THREAT_INDEX_HIGH	高
TXT_KEY_MILITARY_THREAT_INDEX_SEVERE	严重
TXT_KEY_MILITARY_STRATADV_RESOURCES	资源
TXT_KEY_MILITARY_STRATADV_OURS	我方
TXT_KEY_MILITARY_STRATADV_THEIRS	对方
TXT_KEY_MILITARY_STRATADV_OUR_UNITS	我方单位
TXT_KEY_MILITARY_STRATADV_THEIR_UNITS	对方单位
TXT_KEY_MILITARY_STRATADV_KNOWN	已知
TXT_KEY_MILITARY_STRATADV_POSSIBLE	可能
TXT_KEY_REMINDER_HEADER	创建提醒
TXT_KEY_REMINDER_PROMPT	输入距提醒触发的回合数，以及要显示的消息。
TXT_KEY_REMIND_END_TURN_PROMPT	在本回合结束时再次显示提醒？
TXT_KEY_REMIND_NEXT_TURN_PROMPT	下回合再次显示提醒？
TXT_KEY_BUG_TECH_PREFS_ALL	研究优先顺序
TXT_KEY_BUG_TECH_PREFS_CURRENT	当前科技
TXT_KEY_BUG_TECH_PREFS_FUTURE	未来科技
TXT_KEY_FOREIGN_ADVISOR_INFO	信息
TXT_KEY_POWER	实力
TXT_KEY_SHOW_ALL	全部显示
TXT_KEY_SHOW_NONE	全部隐藏
TXT_KEY_LOGSCALE	对数坐标
TXT_KEY_BUG_CHART_HELP	点击图表主体区域可放大或缩小
TXT_KEY_WONDER_NAME	名称
TXT_KEY_WONDER_DATE	回合
TXT_KEY_WONDER_OWNER	拥有者
TXT_KEY_WONDER_CITY	城市
TXT_KEY_PROJECT_APOLLO_PROGRAM	阿波罗计划
TXT_KEY_BUG_VICTORY_TURNS_NEXT_VOTE	距下次投票的回合数：%d1
TXT_KEY_BUG_VICTORY_VOTES_NEXT_ELECTION	距下次选举的票数：%d1
TXT_KEY_VOTESOURCE_NON_VOTING_MEMBER	非成员
TXT_KEY_BUG_VICTORY_TOGGLE_VOTES	切换票数
TXT_KEY_BUG_VICTORY_VASSALED	%d1 附庸
TXT_KEY_BUG_VICTORY_UNKNOWN	%d1 未知
TXT_KEY_BUG_VICTORY_DIPLOMATIC	外交胜利
TXT_KEY_BUG_VICTORY_VOTES_TOTAL	合计
TXT_KEY_BUG_VICTORY_VOTES_REQUIRED	[SPACE](需 %s1 票)
TXT_KEY_BUG_VICTORY_BUG_POLL_RESULT	%s1 (%s2) 领先 %s3。
TXT_KEY_BUG_VICTORY_BUG_POLL_ERROR	来源：最新 BUG 民调，统计误差范围 %s1。
TXT_KEY_GRAPH_SMOOTHING	平滑系数 %d1_Num
TXT_KEY_MAP_SCRIPT_MAZE_LAND_PLUS1	额外陆地带
TXT_KEY_TRUE	是
TXT_KEY_FALSE	否
TXT_KEY_HOF_WINLOSS_WIN	胜-
TXT_KEY_HOF_WINLOSS_LOSS	负-
TXT_KEY_ESPIONAGE_MISSIONS_TAB	任务
TXT_KEY_ESPIONAGE_SPYVSPY_TAB	谍战对抗
TXT_KEY_ESPIONAGE_AI_SPENDING_TOGGLE	显示 AI 谍报
TXT_KEY_CONCEPT_DOMESTIC_TRADE	国内贸易
TXT_KEY_CONCEPT_FOREIGN_TRADE	对外贸易
TXT_KEY_CONCEPT_FOREIGN_OVERSEAS_TRADE	海外贸易
TXT_KEY_CONCEPT_RELIGIOUS_SHRINES	宗教圣祠
TXT_KEY_BUG_FINANCIAL_ADVISOR_COMMERCE	商业总计
TXT_KEY_FOREIGN_ADVISOR_ABBR_LEADER	领袖
TXT_KEY_FOREIGN_ADVISOR_ABBR_ATTITUDE	态度
TXT_KEY_FOREIGN_ADVISOR_POSSIBLE_FAV_CIVICS	可能的偏好政策
TXT_KEY_CIVICOPTION_ABBR_GOVERNMENT	政体
TXT_KEY_CIVICOPTION_ABBR_LEGAL	法律
TXT_KEY_CIVICOPTION_ABBR_LABOR	劳工
TXT_KEY_CIVICOPTION_ABBR_ECONOMY	经济
TXT_KEY_CIVICOPTION_ABBR_RELIGION	宗教
TXT_KEY_CIVICOPTION_ABBR_CULTURAL_VALUES	价值观
TXT_KEY_CONCEPT_SETTLED_SPECIALISTS	定居专家
TXT_KEY_POPUP_SELECT_EVENT	选择应触发的事件。
TXT_KEY_BULL_REQUIRED	[COLOR_WARNING_TEXT]此功能需要 BUG DLL (BULL)。[COLOR_REVERT]
TXT_KEY_BULL_REQUIRED_NEWER	[COLOR_WARNING_TEXT]此功能需要更新版本的 BUG DLL (BULL)。[COLOR_REVERT]
