TXT_KEY_BUG_OPT_REVOLUTION__OFFERDEFECTTOREVS_TEXT	提供叛投选项
TXT_KEY_BUG_OPT_REVOLUTION__OFFERDEFECTTOREVS_HOVER	向发生叛乱的人类玩家提供叛投并领导叛军的选择。
TXT_KEY_BUG_OPT_REVOLUTION__ALLOWASSIMILATION_TEXT	允许同化
TXT_KEY_BUG_OPT_REVOLUTION__ALLOWASSIMILATION_HOVER	允许同化附庸文明。
TXT_KEY_BUG_OPT_REVOLUTION__ALLOWSMALLBARBREVS_TEXT	无组织革命
TXT_KEY_BUG_OPT_REVOLUTION__ALLOWSMALLBARBREVS_HOVER	小规模革命以无组织叛军（蛮族）形式生成
TXT_KEY_BUG_OPT_REVOLUTION__ALLOWBREAKVASSAL_TEXT	允许瓦解附庸
TXT_KEY_BUG_OPT_REVOLUTION__ALLOWBREAKVASSAL_HOVER	允许革命瓦解附庸国
TXT_KEY_BUG_OPT_REVOLUTION__ENDWARSONDEATH_TEXT	灭亡时结束战争
TXT_KEY_BUG_OPT_REVOLUTION__ENDWARSONDEATH_HOVER	叛军文明灭亡时，取消当前的战争（以备其复活）
TXT_KEY_BUG_OPT_REVOLUTION__CULTURALREVOLUTION_TEXT	文化革命
TXT_KEY_BUG_OPT_REVOLUTION__CULTURALREVOLUTION_HOVER	允许文化革命
TXT_KEY_BUG_OPT_REVOLUTION__RELIGIOUSREVOLUTION_TEXT	宗教革命
TXT_KEY_BUG_OPT_REVOLUTION__RELIGIOUSREVOLUTION_HOVER	允许宗教革命
TXT_KEY_BUG_OPT_REVOLUTION__CIVICREVOLUTION_TEXT	制度革命
TXT_KEY_BUG_OPT_REVOLUTION__CIVICREVOLUTION_HOVER	允许基于制度的革命
TXT_KEY_BUG_OPT_REVOLUTION__LEADERREVOLUTION_TEXT	领袖革命
TXT_KEY_BUG_OPT_REVOLUTION__LEADERREVOLUTION_HOVER	允许更换领袖的革命
TXT_KEY_BUG_OPT_REVOLUTION__HUMANLEADERREVOLUTION_TEXT	人类领袖革命
TXT_KEY_BUG_OPT_REVOLUTION__HUMANLEADERREVOLUTION_HOVER	允许人类玩家发生更换领袖的革命
TXT_KEY_BUG_OPT_REVOLUTION__MAXNATIONALITY_TEXT	民族性上限
TXT_KEY_BUG_OPT_REVOLUTION__MAXNATIONALITY_HOVER	城市中的民族性百分比上限，超过此值后城市将不再受基于民族性的革命影响。
TXT_KEY_BUG_OPT_REVOLUTION__CLOSERADIUS_TEXT	邻近半径
TXT_KEY_BUG_OPT_REVOLUTION__CLOSERADIUS_HOVER	限定殖民地负面革命效应的距离，以及叛乱城市可影响并拉拢其他城市的距离。
TXT_KEY_BUG_OPT_REVOLUTION__ALLOWSTATERELIGIONTOJOIN_TEXT	允许国教加入
TXT_KEY_BUG_OPT_REVOLUTION__ALLOWSTATERELIGIONTOJOIN_HOVER	允许信奉国教的城市加入宗教叛乱。
TXT_KEY_BUG_OPT_REVOLUTION__INDEXMODIFIER_TEXT	指数修正
TXT_KEY_BUG_OPT_REVOLUTION__INDEXMODIFIER_HOVER	用于调整革命指数变化的乘数
TXT_KEY_BUG_OPT_REVOLUTION__INDEXOFFSET_TEXT	指数偏移
TXT_KEY_BUG_OPT_REVOLUTION__INDEXOFFSET_HOVER	用于调整革命指数变化的偏移量
TXT_KEY_BUG_OPT_REVOLUTION__HUMANINDEXMODIFIER_TEXT	人类指数修正
TXT_KEY_BUG_OPT_REVOLUTION__HUMANINDEXMODIFIER_HOVER	用于调整人类玩家革命指数变化的乘数
TXT_KEY_BUG_OPT_REVOLUTION__HUMANINDEXOFFSET_TEXT	人类指数偏移
TXT_KEY_BUG_OPT_REVOLUTION__HUMANINDEXOFFSET_HOVER	用于调整人类玩家革命指数变化的偏移量
TXT_KEY_BUG_OPT_REVOLUTION__CHANCEMODIFIER_TEXT	几率修正
TXT_KEY_BUG_OPT_REVOLUTION__CHANCEMODIFIER_HOVER	用于调整革命发生几率的乘数
TXT_KEY_BUG_OPT_REVOLUTION__STRENGTHMODIFIER_TEXT	强度修正
TXT_KEY_BUG_OPT_REVOLUTION__STRENGTHMODIFIER_HOVER	用于调整初始叛乱强度的乘数
TXT_KEY_BUG_OPT_REVOLUTION__REINFORCEMENTMODIFIER_TEXT	增援修正
TXT_KEY_BUG_OPT_REVOLUTION__REINFORCEMENTMODIFIER_HOVER	用于调整叛军增援强度的乘数
TXT_KEY_BUG_OPT_REVOLUTION__HAPPINESSMODIFIER_TEXT	幸福度修正
TXT_KEY_BUG_OPT_REVOLUTION__HAPPINESSMODIFIER_HOVER	用于调整基于幸福度的革命指数变化的乘数
TXT_KEY_BUG_OPT_REVOLUTION__COLONYMODIFIER_TEXT	殖民地修正
TXT_KEY_BUG_OPT_REVOLUTION__COLONYMODIFIER_HOVER	用于调整基于殖民地的革命指数变化的乘数
TXT_KEY_BUG_OPT_REVOLUTION__DISTANCETOCAPITALMODIFIER_TEXT	距离修正
TXT_KEY_BUG_OPT_REVOLUTION__DISTANCETOCAPITALMODIFIER_HOVER	用于调整因距首都远近而产生的革命指数惩罚的乘数
TXT_KEY_BUG_OPT_REVOLUTION__CULTURERATEMODIFIER_TEXT	文化速率修正
TXT_KEY_BUG_OPT_REVOLUTION__CULTURERATEMODIFIER_HOVER	用于调整基于文化速率的革命指数奖励的乘数
TXT_KEY_BUG_OPT_REVOLUTION__NATIONALITYMODIFIER_TEXT	民族性修正
TXT_KEY_BUG_OPT_REVOLUTION__NATIONALITYMODIFIER_HOVER	用于调整基于民族性的革命指数变化的乘数
TXT_KEY_BUG_OPT_REVOLUTION__GARRISONMODIFIER_TEXT	驻军修正
TXT_KEY_BUG_OPT_REVOLUTION__GARRISONMODIFIER_HOVER	用于调整来自城市驻军的革命指数奖励的乘数
TXT_KEY_BUG_OPT_REVOLUTION__RELIGIONMODIFIER_TEXT	宗教修正
TXT_KEY_BUG_OPT_REVOLUTION__RELIGIONMODIFIER_HOVER	用于调整基于宗教的革命指数变化的乘数
TXT_KEY_BUG_OPT_REVOLUTION__CIVSIZEMODIFIER_TEXT	文明规模修正
TXT_KEY_BUG_OPT_REVOLUTION__CIVSIZEMODIFIER_HOVER	用于调整基于文明规模的革命指数变化的乘数
TXT_KEY_BUG_OPT_REVOLUTION__CITYLOSTMODIFIER_TEXT	失城修正
TXT_KEY_BUG_OPT_REVOLUTION__CITYLOSTMODIFIER_HOVER	用于调整因失去城市而产生的革命指数惩罚的乘数
TXT_KEY_BUG_OPT_REVOLUTION__CITYACQUIREDMODIFIER_TEXT	夺城修正
TXT_KEY_BUG_OPT_REVOLUTION__CITYACQUIREDMODIFIER_HOVER	用于调整因征服城市而获得的革命指数奖励的乘数
TXT_KEY_BUG_OPT_REVOLUTION__REVCULTUREMODIFIER_TEXT	文化修正
TXT_KEY_BUG_OPT_REVOLUTION__REVCULTUREMODIFIER_HOVER	用于调整来自城市文化的革命指数奖励的乘数
TXT_KEY_BUG_OPT_REVOLUTION__CIVICSODDS_TEXT	制度几率
TXT_KEY_BUG_OPT_REVOLUTION__CIVICSODDS_HOVER	叛乱发生时用于决定革命类型的几率，调整制度型叛乱的几率
TXT_KEY_BUG_OPT_REVOLUTION__RELIGIONODDS_TEXT	宗教几率
TXT_KEY_BUG_OPT_REVOLUTION__RELIGIONODDS_HOVER	叛乱发生时用于决定革命类型的几率，调整宗教型叛乱的几率
TXT_KEY_BUG_OPT_REVOLUTION__LEADERODDS_TEXT	领袖几率
TXT_KEY_BUG_OPT_REVOLUTION__LEADERODDS_HOVER	叛乱发生时用于决定革命类型的几率，调整领袖型叛乱的几率
TXT_KEY_BUG_OPT_REVOLUTION__CRUSADEODDS_TEXT	十字军几率
TXT_KEY_BUG_OPT_REVOLUTION__CRUSADEODDS_HOVER	叛乱发生时用于决定革命类型的几率，调整十字军型叛乱的几率
TXT_KEY_BUG_OPT_REVOLUTION__INDEPENDENCEODDS_TEXT	独立几率
TXT_KEY_BUG_OPT_REVOLUTION__INDEPENDENCEODDS_HOVER	叛乱发生时用于决定革命类型的几率，调整独立型叛乱的几率
TXT_KEY_BUG_OPT_REVOLUTION__HUMANWARNFRAC_TEXT	警告比例
TXT_KEY_BUG_OPT_REVOLUTION__HUMANWARNFRAC_HOVER	用于就城市中即将发生的革命问题向人类玩家发出警告的革命指数比例（1.0 相当于革命指数 1000）
TXT_KEY_BUG_OPT_REVOLUTION__WARNTURNS_TEXT	警告回合
TXT_KEY_BUG_OPT_REVOLUTION__WARNTURNS_HOVER	重复发出即将发生的革命警告前须等待的最少回合数
TXT_KEY_BUG_OPT_REVOLUTION__WARWEARINESSMOD_TEXT	厌战修正
TXT_KEY_BUG_OPT_REVOLUTION__WARWEARINESSMOD_HOVER	用于调整因厌战情绪所致革命指数惩罚的乘数
TXT_KEY_BUG_OPT_REVOLUTION__REVMAXCIVS_TEXT	革命文明上限
TXT_KEY_BUG_OPT_REVOLUTION__REVMAXCIVS_HOVER	游戏中允许的最大玩家数量，超过此值后革命将不再发生（-1 表示引擎允许的最大玩家数）
TXT_KEY_BUG_OPT_REVOLUTION__TURNSBETWEENREVS_TEXT	革命间隔回合
TXT_KEY_BUG_OPT_REVOLUTION__TURNSBETWEENREVS_HOVER	已发生过叛乱的城市再次催生新革命前，必须经过的最少回合数
TXT_KEY_BUG_OPT_REVOLUTION__ACCEPTEDTURNS_TEXT	接受后回合
TXT_KEY_BUG_OPT_REVOLUTION__ACCEPTEDTURNS_HOVER	接受叛军要求后，革命再次催生前必须经过的最少回合数
TXT_KEY_BUG_OPT_REVOLUTION__ACQUIREDTURNS_TEXT	夺城后回合
TXT_KEY_BUG_OPT_REVOLUTION__ACQUIREDTURNS_HOVER	新近征服的城市催生革命前必须经过的最少回合数
TXT_KEY_BUG_OPT_REVOLUTION__BUYOFFTURNS_TEXT	夺城后回合
TXT_KEY_BUG_OPT_REVOLUTION__BUYOFFTURNS_HOVER	收买叛军后，革命再次发生前必须经过的最少回合数
TXT_KEY_BUG_OPT_REVOLUTION__BASEREINFORCEMENTTURNS_TEXT	基础增援回合
TXT_KEY_BUG_OPT_REVOLUTION__BASEREINFORCEMENTTURNS_HOVER	叛乱获得增援前所经过的平均回合数
TXT_KEY_BUG_OPT_REVOLUTION__MINREINFORCEMENTTURNS_TEXT	最少增援回合
TXT_KEY_BUG_OPT_REVOLUTION__MINREINFORCEMENTTURNS_HOVER	两次增援之间必须经过的最少回合数
TXT_KEY_BUG_OPT_REVOLUTION__ALWAYSVIOLENTTHRESHOLD_TEXT	暴力阈值
TXT_KEY_BUG_OPT_REVOLUTION__ALWAYSVIOLENTTHRESHOLD_HOVER	当革命指数达到此值时，引发叛乱的城市必定采取暴力形式并生成叛军单位
TXT_KEY_BUG_OPT_REVOLUTION__INSTIGATEREVOLUTIONTHRESHOLD_TEXT	煽动阈值
TXT_KEY_BUG_OPT_REVOLUTION__INSTIGATEREVOLUTIONTHRESHOLD_HOVER	城市可煽动叛乱所需达到的革命指数值
TXT_KEY_BUG_OPT_REVOLUTION__JOINREVOLUTIONFRAC_TEXT	加入比例
TXT_KEY_BUG_OPT_REVOLUTION__JOINREVOLUTIONFRAC_HOVER	城市可加入某煽动城市叛乱所需达到的、占革命指数煽动阈值的比例
TXT_KEY_BUG_OPT_REVOLUTION__BADLOCALTHRESHOLD_TEXT	本地阈值
TXT_KEY_BUG_OPT_REVOLUTION__BADLOCALTHRESHOLD_HOVER	影响本地革命指数效应与贿赂，以及城市萌生叛意时附加的惩罚
TXT_KEY_BUG_OPT_REVOLUTION__DENIEDTURNS_TEXT	拒绝后回合
TXT_KEY_BUG_OPT_REVOLUTION__DENIEDTURNS_HOVER	拒绝叛军条件后，新叛乱催生或叛军提出新要求前的回合延迟
TXT_KEY_BUG_OPT_REVOLUTION__AIAUTOPLAYENABLE_TEXT	启用
TXT_KEY_BUG_OPT_REVOLUTION__AIAUTOPLAYENABLE_HOVER	启用 AI 自动游玩
TXT_KEY_BUG_OPT_REVOLUTION__BLOCKPOPUPS_TEXT	屏蔽弹窗
TXT_KEY_BUG_OPT_REVOLUTION__BLOCKPOPUPS_HOVER	AI 自动游玩期间屏蔽弹窗
TXT_KEY_BUG_OPT_REVOLUTION__SAVEALLDEATHS_TEXT	保存死亡
TXT_KEY_BUG_OPT_REVOLUTION__SAVEALLDEATHS_HOVER	不确定此项作用
TXT_KEY_BUG_OPT_REVOLUTION__REFORTIFY_TEXT	重新固守
TXT_KEY_BUG_OPT_REVOLUTION__REFORTIFY_HOVER	人类从 AI 自动游玩接管控制权时，使单位重新进入固守状态
TXT_KEY_BUG_OPT_REVOLUTION__CHANGEPLAYERENABLE_TEXT	启用
TXT_KEY_BUG_OPT_REVOLUTION__CHANGEPLAYERENABLE_HOVER	启用切换玩家功能
TXT_KEY_BUG_OPT_REVOLUTION__CHANGEPLAYERDEBUGMODE_TEXT	调试
TXT_KEY_BUG_OPT_REVOLUTION__CHANGEPLAYERDEBUGMODE_HOVER	为切换玩家功能启用调试信息与日志记录
TXT_KEY_BUG_OPT_REVOLUTION__TECHDIFDEBUGMODE_TEXT	调试
TXT_KEY_BUG_OPT_REVOLUTION__TECHDIFDEBUGMODE_HOVER	为科技扩散功能启用调试信息与日志记录
TXT_KEY_BUG_OPT_REVOLUTION__MINTECHSBEHIND_TEXT	最少落后科技数
TXT_KEY_BUG_OPT_REVOLUTION__MINTECHSBEHIND_HOVER	团队获得科技扩散奖励前须落后的最少科技数量
TXT_KEY_BUG_OPT_REVOLUTION__FULLEFFECTTECHSBEHIND_TEXT	完全落后科技数
TXT_KEY_BUG_OPT_REVOLUTION__FULLEFFECTTECHSBEHIND_HOVER	团队获得完整科技扩散奖励前须落后的科技数量
TXT_KEY_BUG_OPT_REVOLUTION__BONUSTECHSBEHIND_TEXT	奖励落后科技数
TXT_KEY_BUG_OPT_REVOLUTION__BONUSTECHSBEHIND_HOVER	用于向严重落后的文明给予高额科技扩散奖励的落后科技数偏移量
TXT_KEY_BUG_OPT_REVOLUTION__DIFFUSIONMOD_TEXT	扩散修正
TXT_KEY_BUG_OPT_REVOLUTION__DIFFUSIONMOD_HOVER	用于科技扩散计算的修正值
TXT_KEY_BUG_OPT_REVOLUTION__DYNAMICNAMESDEBUGMODE_TEXT	调试
TXT_KEY_BUG_OPT_REVOLUTION__DYNAMICNAMESDEBUGMODE_HOVER	为动态文明命名启用调试信息与日志记录
TXT_KEY_BUG_OPT_REVOLUTION__DNCLEVEL_TEXT	动态命名等级
TXT_KEY_BUG_OPT_REVOLUTION__DNCLEVEL_HOVER	动态文明命名组件生成名称时所采用的创意程度
TXT_KEY_BUG_OPT_REVOLUTION__DNCLEVEL_LIST	关|最小|中|高
TXT_KEY_BUG_OPT_REVOLUTION__TEAMNAMING_TEXT	团队命名
TXT_KEY_BUG_OPT_REVOLUTION__TEAMNAMING_HOVER	动态文明命名应用于各团队
TXT_KEY_BUG_OPT_REVOLUTION__LEAVEHUMANPLAYERNAME_TEXT	保留人类
TXT_KEY_BUG_OPT_REVOLUTION__LEAVEHUMANPLAYERNAME_HOVER	动态文明命名不应用于人类玩家
TXT_KEY_BUG_OPT_REVOLUTION__EMPIREDEFAULTNAME_TEXT	"帝国"默认名称
TXT_KEY_BUG_OPT_REVOLUTION__EMPIREDEFAULTNAME_HOVER	采用"阿姆莱特帝国"这类默认名称，而非"阿姆莱特学院"
TXT_KEY_BUG_DNC_DISABLED_MULTIPLAYER	多人游戏中禁用动态文明命名
